EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-13302646	AE 1959, 00063	Lugudunensis	?			Ego qui lego pedicor								http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD019186		
EDCS-00381068	AE 1994, 01915 = AE 1999, 01173 = AE 1999, 01174 = AE 2002, +00906 = AE 2004, +00989	Lugudunensis	?		Augusti/Augustae;  ordo decurionum;  tituli sacri;  tria nomina;  viri	Aug(usto) sacr(um) deo Cobanno / L(ucius) Maccius Aeternus / IIvir ex voto								http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD048541		
EDCS-21000706	AE 2000, 01845 = AE 2002, +00906 = AE 2004, +00989	Lugudunensis	?		nomen singulare;  servi/servae;  tituli sacri;  viri	Deo Coban(n)o / Geminianus / Solini v(otum) s(olvit) l(ibens) m(erito)								http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD048236		
EDCS-21000707	AE 2000, 01846 = AE 2002, +00906 = AE 2004, +00989	Lugudunensis	?		Augusti/Augustae;  tituli sacri;  tria nomina;  viri	August<o=V> / sacru(m) / deo Coban/n<o=U> / M(arcus) Tutu(s) Cassio								http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD048237		
EDCS-21000708	AE 2000, 01847 = AE 2002, +00906 = AE 2004, +00989	Lugudunensis	?		nomen singulare;  tituli sacri;  viri	Deo Cobanno Samotalus Brigonis f(ilius) / Augustodune(n)sis ex voto suscepto								http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD048238		
EDCS-12400062	CIL 17-02, 00333 = CIL 13, 08882 = CAG-48, p 82 = CAG-48a, p 224 = CAG-48a, p 462 = ILA-Gabales, 00030	Lugudunensis	?	260 to 269	Augusti/Augustae;  miliaria;  viri	Imp(eratori) Caes(ari) / M(arco) Cas(sianio) Lat(inio) / Postumo / P(io) F(elici) Aug(usto) co(n)s(uli) / [civit(as)] Gabal(orum) / m(ilia) p(assuum) {L} [X]V(?)	lapis							http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0107255		
EDCS-39500951	IG-14, 02573,17	Lugudunensis	?			 // Duguti						GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P143417		
EDCS-13303226	ILTG 00333a	Lugudunensis	?			] posuit / [3] ann(orum) IX										
EDCS-13303355	ILTG 00511	Lugudunensis	?			Velox / VI // Audax XXI										
EDCS-13303379	ILTG 00521	Lugudunensis	?			Artos / avo[t]										
EDCS-13303380	ILTG 00522	Lugudunensis	?			Iulos avot										
EDCS-13303391	ILTG 00535	Lugudunensis	?			Ego qui lego pedicor										
EDCS-66600364	Lupa 25022	Lugudunensis	?		mulieres;  tituli sepulcrales;  tria nomina;  viri	]don(a)e / [3] et / [3]o Q(uinti) f(ilio) Pal(atina) / [3]cilio Photho / [3 p]osterisque							http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=lu_25022		
EDCS-66600363	Lupa 25023	Lugudunensis	?		mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) [M(anibus)] / Nitoniae [3] / quae vixit [3] / Val(erius) Victor [3] / maritus co[niugi							http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=lu_25023		
EDCS-10501882	CIL 13, 02887 = ILingons 00295 = D 04555 = CAG-21-01, p 345	Lugudunensis	Aignay-le-Duc		tituli sacri;  tria nomina;  viri	Aug(usto) sac(rum) / deo Marti Ci/collui et Litavi / P(ublius) Attius Paterc[l]u[s] / v(otum) s(olvit) l(ibens) m(erito)			47.6655703	4.7327154			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_13_02887.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=lu_26085;de-b0204		
EDCS-10501883	CIL 13, 02888 = ILingons 00296 = CAG-21-01, p 346	Lugudunensis	Aignay-le-Duc		servi/servae	Mon(umentum) / Reguli servi			47.6655703	4.7327154						
EDCS-52200226	CAG-42, p 63	Lugudunensis	Ailleux		sigilla impressa;  tituli fabricationis	Alban(i) / [3]ixta	opus figlinae		45.8026818	3.9442263						
EDCS-52200227	CAG-42, p 63	Lugudunensis	Ailleux		sigilla impressa;  tituli fabricationis	AR	opus figlinae		45.8026818	3.9442263						
EDCS-62501170	CIL 13, 10002,382	Lugudunensis	Ainay		sigilla impressa;  tituli fabricationis	A(uli) P() F()	opus figlinae		45.7539026	4.8287426						
EDCS-62501169	CIL 13, 10002,392a	Lugudunensis	Ainay		sigilla impressa;  tituli fabricationis	P() Pac()	opus figlinae		45.7539026	4.8287426						
EDCS-62501168	CIL 13, 10002,434b	Lugudunensis	Ainay		sigilla impressa;  tituli fabricationis	P(ubli) S() Avit(i)	opus figlinae		45.7539026	4.8287426						
EDCS-42600487	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Da[moni(?)]	opus figlinae		48.2234148	3.7332585						
EDCS-42600485	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(f)ic(ina) CVanti	opus figlinae		48.2234148	3.7332585						
EDCS-42600484	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Bio f(ecit)	opus figlinae		48.2234148	3.7332585						
EDCS-42600483	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Bas(si)	opus figlinae		48.2234148	3.7332585						
EDCS-42600482	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Bassi	opus figlinae		48.2234148	3.7332585						
EDCS-42600481	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Arda(ci)	opus figlinae		48.2234148	3.7332585						
EDCS-42600480	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Ard(aci)	opus figlinae		48.2234148	3.7332585						
EDCS-42600479	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Arda(ci)	opus figlinae		48.2234148	3.7332585						
EDCS-42600478	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Aquit(ani)	opus figlinae		48.2234148	3.7332585						
EDCS-42600503	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Cos()	opus figlinae		48.2234148	3.7332585						
EDCS-42600502	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	O Anlius	opus figlinae		48.2234148	3.7332585						
EDCS-42600501	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Musici m(anu)	opus figlinae		48.2234148	3.7332585						
EDCS-42600500	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	[3]ani	opus figlinae		48.2234148	3.7332585						
EDCS-42600499	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	[3]cund(i)	opus figlinae		48.2234148	3.7332585						
EDCS-42600498	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Tertius	opus figlinae		48.2234148	3.7332585						
EDCS-42600497	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Sentrus	opus figlinae		48.2234148	3.7332585						
EDCS-42600496	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Senici	opus figlinae		48.2234148	3.7332585						
EDCS-42600495	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Pr[imi]	opus figlinae		48.2234148	3.7332585						
EDCS-42600494	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Pri(mi)	opus figlinae		48.2234148	3.7332585						
EDCS-42600493	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Primi	opus figlinae		48.2234148	3.7332585						
EDCS-42600492	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Pas(sie)n(i?)	opus figlinae		48.2234148	3.7332585						
EDCS-42600491	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Mod(esti)	opus figlinae		48.2234148	3.7332585						
EDCS-42600490	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Lic(i)nus	opus figlinae		48.2234148	3.7332585						
EDCS-42600489	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	LICINCV	opus figlinae		48.2234148	3.7332585						
EDCS-42600488	CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Licin(i)	opus figlinae		48.2234148	3.7332585						
EDCS-42600504	CAG-10, p 227	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Arda(ci)	opus figlinae		48.2234148	3.7332585						
EDCS-42600511	CAG-10, p 227	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Sentrius	opus figlinae		48.2234148	3.7332585						
EDCS-42600510	CAG-10, p 227	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Bio fe(cit)	opus figlinae		48.2234148	3.7332585						
EDCS-42600509	CAG-10, p 227	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Licinu(s)	opus figlinae		48.2234148	3.7332585						
EDCS-42600508	CAG-10, p 227	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Arda(ci)	opus figlinae		48.2234148	3.7332585						
EDCS-42600507	CAG-10, p 227	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Primi	opus figlinae		48.2234148	3.7332585						
EDCS-42600506	CAG-10, p 227	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Mod(esti)	opus figlinae		48.2234148	3.7332585						
EDCS-42600505	CAG-10, p 227	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Cast(i)	opus figlinae		48.2234148	3.7332585						
EDCS-42600486	CIL 13, 10010,0478fa = CAG-10, p 226	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Of(ficina) Cast(i)	opus figlinae		48.2234148	3.7332585						
EDCS-64204959	CIL 13, 10010,0697ma	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Cresti(o)	opus figlinae		48.2234148	3.7332585						
EDCS-65903707	CIL 13, 10010,0865b	Lugudunensis	Aix-Villemaur-Palis / Aix-en-Othe		sigilla impressa;  tituli fabricationis	Escu[s]	opus figlinae		48.2234148	3.7332585						
EDCS-10500604	CIL 13, 01661 = ILCV 03858 (em) = CAG-69-01, p 123 = AE 2012, +00196	Lugudunensis	Albigny-sur-Saone / Segusiavi		inscriptiones christianae;  tituli sepulcrales	In hoc tumolo requi<e=I>s/cit(!) membr<a=I> bon(a)e memori(a)e / Audolena(e) bona <c=K>ar<i=E>tate / sua{m} qui(!) vixit in / pace an(n)<o=V>s XXXVII qui a / hoc {h}ossa removit a/natema sit ob(iit) VII Kalen/das Ianuarias			45.8706791	4.8323149			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CAG-69-01_p123.jpg			
EDCS-63200362	CIL 13, 10010,0086s	Lugudunensis	Alencon		sigilla impressa;  tituli fabricationis	Albin(i)	opus figlinae		48.4312059	0.0911374						
EDCS-15500038	AE 1945, 00075a	Lugudunensis	Alise-Sainte-Reine / Alesia		tituli possessionis	LXX	lapis	pondus	47.5364014	4.4915523				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD019905;1ae1945-24		
EDCS-15500039	AE 1945, 00075b	Lugudunensis	Alise-Sainte-Reine / Alesia		tituli possessionis	LV	lapis	pondus	47.5364014	4.4915523				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD019908;1ae1945-24		
EDCS-13800181	AE 1954, 00197b	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	L(uci) Eumachi	opus figlinae		47.5364014	4.4915523				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD018161		
EDCS-08900487	AE 1980, 00645	Lugudunensis	Alise-Sainte-Reine / Alesia			Aug(usto) s[acr(um)] / Matri deum / Aelen[u]s Aricu[s] / ex voto			47.5364014	4.4915523				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD005200		
EDCS-09001533	AE 1981, 00647b = CAG-21-01, p 497	Lugudunensis	Alise-Sainte-Reine / Alesia	1 to 100		Co(r)d(yla) Port(us) vet(us)			47.5364014	4.4915523				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD003274		
EDCS-03300680	AE 1995, 01094a	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	T(itus) Labi(enus)	opus figlinae		47.5364014	4.4915523			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1995_01094a.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050895		
EDCS-03300681	AE 1995, 01094b	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	T(itus) La[bi(enus)]	opus figlinae		47.5364014	4.4915523				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050896		
EDCS-44400183	BCTH-1908-163	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	G(ai!) Leup[oni B]orvonici	opus figlinae		47.5364014	4.4915523						
EDCS-44400184	BCTH-1908-164	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	[3]s Va[3]	opus figlinae		47.5364014	4.4915523						
EDCS-44400186	BCTH-1908-164	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	[3]O[3]	opus figlinae		47.5364014	4.4915523						
EDCS-44400185	BCTH-1908-164	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	[3]VVSL[3]	opus figlinae		47.5364014	4.4915523						
EDCS-44400187	BCTH-1908-165	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	KICOS	opus figlinae		47.5364014	4.4915523						
EDCS-44400190	BCTH-1908-165	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	O / I / OIO	opus figlinae		47.5364014	4.4915523						
EDCS-44400189	BCTH-1908-165	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	[3]os	opus figlinae		47.5364014	4.4915523						
EDCS-44400188	BCTH-1908-165	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	[3]os	opus figlinae		47.5364014	4.4915523						
EDCS-44400191	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Abiti	opus figlinae		47.5364014	4.4915523						
EDCS-44400231	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Pater()	opus figlinae		47.5364014	4.4915523						
EDCS-44400230	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Passien(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400229	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Passeri ma(nu)	opus figlinae		47.5364014	4.4915523						
EDCS-44400228	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Passen(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400227	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Occitani m(anu)	opus figlinae		47.5364014	4.4915523						
EDCS-44400226	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Nigri	opus figlinae		47.5364014	4.4915523						
EDCS-44400225	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Nerthus fec(it)	opus figlinae		47.5364014	4.4915523						
EDCS-44400224	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Murr[ani]	opus figlinae		47.5364014	4.4915523						
EDCS-44400223	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Mom()	opus figlinae		47.5364014	4.4915523						
EDCS-44400222	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Mod(esti)	opus figlinae		47.5364014	4.4915523						
EDCS-44400221	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Mode(sti)	opus figlinae		47.5364014	4.4915523						
EDCS-44400220	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Modesti	opus figlinae		47.5364014	4.4915523						
EDCS-44400219	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Meddillus	opus figlinae		47.5364014	4.4915523						
EDCS-44400218	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	[M]asculus	opus figlinae		47.5364014	4.4915523						
EDCS-44400217	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Mascli	opus figlinae		47.5364014	4.4915523						
EDCS-44400216	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Mac()	opus figlinae		47.5364014	4.4915523						
EDCS-44400215	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Lupini ma(nu)	opus figlinae		47.5364014	4.4915523						
EDCS-44400214	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Ing[enui(?)]	opus figlinae		47.5364014	4.4915523						
EDCS-44400213	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Off(icina) Fici	opus figlinae		47.5364014	4.4915523						
EDCS-44400212	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Crestio(nis)	opus figlinae		47.5364014	4.4915523						
EDCS-44400211	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	L(uci) C() Cel[si]	opus figlinae		47.5364014	4.4915523						
EDCS-44400210	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Caratan(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400209	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Ca[nti(?)]	opus figlinae		47.5364014	4.4915523						
EDCS-44400208	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Canto f(ecit)	opus figlinae		47.5364014	4.4915523						
EDCS-44400207	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(f)ic(ina) Canti	opus figlinae		47.5364014	4.4915523						
EDCS-44400206	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(f)i(cina) Cant(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400205	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Calvi	opus figlinae		47.5364014	4.4915523						
EDCS-44400204	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Belsa f(ecit)	opus figlinae		47.5364014	4.4915523						
EDCS-44400203	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Bassi	opus figlinae		47.5364014	4.4915523						
EDCS-44400202	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Aviti	opus figlinae		47.5364014	4.4915523						
EDCS-44400201	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Aquitan(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400200	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	A() X()	opus figlinae		47.5364014	4.4915523						
EDCS-44400199	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Atei Xanti	opus figlinae		47.5364014	4.4915523						
EDCS-44400198	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Cn(aei) Atei / Ehodi	opus figlinae		47.5364014	4.4915523						
EDCS-44400197	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Atei	opus figlinae		47.5364014	4.4915523						
EDCS-44400196	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Sex(ti) / Anni	opus figlinae		47.5364014	4.4915523						
EDCS-44400195	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Ac(uti)	opus figlinae		47.5364014	4.4915523						
EDCS-44400194	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Acu(ti)	opus figlinae		47.5364014	4.4915523						
EDCS-44400193	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Offic(ina) / Acut[i]	opus figlinae		47.5364014	4.4915523						
EDCS-44400192	BCTH-1908-167	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Offici(na) / Acuti	opus figlinae		47.5364014	4.4915523						
EDCS-44400232	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Ptrici	opus figlinae		47.5364014	4.4915523						
EDCS-44400278	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Xanthi	opus figlinae		47.5364014	4.4915523						
EDCS-44400277	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Vitalis	opus figlinae		47.5364014	4.4915523						
EDCS-44400276	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Tertius	opus figlinae		47.5364014	4.4915523						
EDCS-44400275	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Secund(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400274	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Scotti	opus figlinae		47.5364014	4.4915523						
EDCS-44400273	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Scotti ma(nu)	opus figlinae		47.5364014	4.4915523						
EDCS-44400272	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Primi ma(nu)	opus figlinae		47.5364014	4.4915523						
EDCS-44400271	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Primi	opus figlinae		47.5364014	4.4915523						
EDCS-44400270	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Patric(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400269	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	[P]assen(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400268	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Passen(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400267	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	O(fficina) Passen(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400266	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Matuci	opus figlinae		47.5364014	4.4915523						
EDCS-44400265	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(ficina) Front()	opus figlinae		47.5364014	4.4915523						
EDCS-44400264	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Flav(u)s	opus figlinae		47.5364014	4.4915523						
EDCS-44400263	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Firmi	opus figlinae		47.5364014	4.4915523						
EDCS-44400262	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Corvinbi	opus figlinae		47.5364014	4.4915523						
EDCS-44400261	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Carti	opus figlinae		47.5364014	4.4915523						
EDCS-44400260	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	[Of]fic(ina) Bilicat(i)	opus figlinae		47.5364014	4.4915523						
EDCS-44400259	BCTH-1908-168	Lugudunensis	Alise-Sainte-Reine / Alesia		sigilla impressa;  tituli fabricationis	Of(f)ic(ina) Aviti	opus figlinae		47.5364014	4.4915523						
